Name,URL,Price 
2011 MERCEDES-BENZ C-CLASS C250 BLUE EFFICIENCY AVANTGARDE,https://www.motortrader.com.my/usedcar/19032800437/2011-mercedes-benz-c-class-c250-blue-efficiency-avantgarde/index.html,"81,800"
2011 MERCEDES-BENZ C-CLASS C250 BLUE EFFICIENCY AVANTGARDE,https://www.motortrader.com.my/usedcar/19032800437/2011-mercedes-benz-c-class-c250-blue-efficiency-avantgarde/index.html,"81,800"
2014 PEUGEOT 3008 2014 Peugeot 3008 1.6 TURBO (A) PREMIUM SPEC,https://www.motortrader.com.my/usedcar/19011700002/2014-peugeot-3008-2014-peugeot-3008-1-6-turbo-a-premium-spec/index.html,"27,800"
2013 PROTON INSPIRA 2012 Proton INSPIRA LANCER 2.0 (A) PREMIUM SPEC,https://www.motortrader.com.my/usedcar/19040100002/2013-proton-inspira-2012-proton-inspira-lancer-2-0-a-premium-spec/index.html,"28,800"
2010 TOYOTA VELLFIRE 2.4Z PLATINUM SELECTION,https://www.motortrader.com.my/usedcar/19071900091/2010-toyota-vellfire-2-4z-platinum-selection/index.html,"119,900"
2013 PERODUA ALZA 1.5 EZ AUTO,https://www.motortrader.com.my/usedcar/19071900004/2013-perodua-alza-1-5-ez-auto/index.html,"29,800"
2012 MERCEDES-BENZ E-CLASS E250 AVANTGARDE FULL SPEC,https://www.motortrader.com.my/usedcar/19071300071/2012-mercedes-benz-e-class-e250-avantgarde-full-spec/index.html,"119,800 RM 123,800"
2008 BMW 5 SERIES Bmw 525i E60 2.5 M SPORT (A) F/LOADED AKRAPOVIC 07,https://www.motortrader.com.my/usedcar/19071900003/2008-bmw-5-series-bmw-525i-e60-2-5-m-sport-a-f-loaded-akrapovic-07/index.html,"46,500"
2011 MERCEDES-BENZ E-CLASS E250 AMG COUPE 1.8 (A) PANORAMIC ROOF,https://www.motortrader.com.my/usedcar/19071500008/2011-mercedes-benz-e-class-e250-amg-coupe-1-8-a-panoramic-roof/index.html,"93,500"
2008 JAGUAR XF Jaguar XF 3.0 V6 (A)CBU LUXURY FACELIFT XJ6 XJ XJL,https://www.motortrader.com.my/usedcar/19022800027/2008-jaguar-xf-jaguar-xf-3-0-v6-a-cbu-luxury-facelift-xj6-xj-xjl/index.html,"58,800"
2014 HONDA CR-V 2.0 i-VTEC FACELIFT 4WD TRUE YR 13,https://www.motortrader.com.my/usedcar/19071900054/2014-honda-cr-v-2-0-i-vtec-facelift-4wd-true-yr-13/index.html,"72,300"
2011 NISSAN GT-R GTR 3.8 R35 BLACK Premium 2010,https://www.motortrader.com.my/usedcar/19071900012/2011-nissan-gt-r-gtr-3-8-r35-black-premium-2010/index.html,"277,800"
2011 AUDI A5 2.0 S-Line Quattro,https://www.motortrader.com.my/usedcar/19051600030/2011-audi-a5-2-0-s-line-quattro/index.html,"89,800"
2014 BMW 3 SERIES 328i Grand Turismo Sport-Line,https://www.motortrader.com.my/usedcar/19070400151/2014-bmw-3-series-328i-grand-turismo-sport-line/index.html,"VOC RM 135,000 135,800"
2005 SUZUKI GRAND VITARA 2.0 GLX (A) - Keyless,https://www.motortrader.com.my/usedcar/19071900090/2005-suzuki-grand-vitara-2-0-glx-a-keyless/index.html,"25,900"
2015 MERCEDES-BENZ C-CLASS C200 CGI BLUE EFFICIENCY AVANTGARDE SPECIAL EDITION,https://www.motortrader.com.my/usedcar/19051600037/2015-mercedes-benz-c-class-c200-cgi-blue-efficiency-avantgarde-special-edition/index.html,"163,800"
2007 TOYOTA ESTIMA 2.4AERAS G EDITION,https://www.motortrader.com.my/usedcar/19071100020/2007-toyota-estima-2-4aeras-g-edition/index.html,"VOC RM 66,000 66,800"
"2012 MINI Cooper S COUNTRYMAN 1.6cc (A) REG 2012, ONE CAREFUL OWNER, FULL SERVICE RECORD, LOW MILEAGE DONE 49K KM, FREE 1 YEAR GMR CAR WARRANTY, 18",https://www.motortrader.com.my/usedcar/19071900089/2012-mini-cooper-s-countryman-1-6cc-a-reg-2012-one-careful-owner-full-service-record-low-mileage-done-49k-km-free-1-year-gmr-car-warranty-18-sport-rims/index.html,"VOC RM 98,800"
1997 HONDA CR-V 2.0 (A) - Tip Top Condition,https://www.motortrader.com.my/usedcar/19071900088/1997-honda-cr-v-2-0-a-tip-top-condition/index.html,"10,900"
2005 PERODUA MYVI 2005 PERODUA MYVI 1.3 EZI (A) 1 OWNER TIPTOP,https://www.motortrader.com.my/usedcar/19071900087/2005-perodua-myvi-2005-perodua-myvi-1-3-ezi-a-1-owner-tiptop/index.html,"11,800"
"2016 MERCEDES-BENZ E-CLASS E250 AVANTGARDE 2.0cc (A) REG JAN 2017, ONE CAREFUL OWNER, FULL SERVICE RECORD, LOW MILEAGE DONE 45K KM, UNDER WARRANTY UNTIL JANUARY 2021",https://www.motortrader.com.my/usedcar/19071900086/2016-mercedes-benz-e-class-e250-avantgarde-2-0cc-a-reg-jan-2017-one-careful-owner-full-service-record-low-mileage-done-45k-km-under-warranty-until-january-2021/index.html,"VOC RM 243,800"
2018 TOYOTA VIOS 1.5 E Facelift (A) - Low Mileage,https://www.motortrader.com.my/usedcar/19071900085/2018-toyota-vios-1-5-e-facelift-a-low-mileage/index.html,"68,600"
2004 NISSAN X-TRAIL 2.0 (A) - Tip Top Condition,https://www.motortrader.com.my/usedcar/19071900084/2004-nissan-x-trail-2-0-a-tip-top-condition/index.html,"16,800"
"2013 BMW 5 SERIES 528I M-SPORTS 2.0cc (A) REG 2013, CKD, ONE CAREFUL OWNER, FULL SERVICE RECORD, FREE 1 YEAR GMR CAR WARRANTY, 18",https://www.motortrader.com.my/usedcar/19071900082/2013-bmw-5-series-528i-m-sports-2-0cc-a-reg-2013-ckd-one-careful-owner-full-service-record-free-1-year-gmr-car-warranty-18-sport-rims/index.html,"VOC RM 128,800"
2017 MERCEDES-BENZ GLA 2.0 4MATIC (A) AMG VERSION mileage 30km+ UNDER WARRANTY,https://www.motortrader.com.my/usedcar/19071900081/2017-mercedes-benz-gla-2-0-4matic-a-amg-version-mileage-30km-under-warranty/index.html,"177,800"
2016 KIA CERATO K3 Premium Spec Keyless Leather Seat Tiptop Condition,https://www.motortrader.com.my/usedcar/19071900080/2016-kia-cerato-k3-premium-spec-keyless-leather-seat-tiptop-condition/index.html,"49,888"
2006 NISSAN C22 2006 NISSAN C22 VANETTE 1.5 (M) 1 OWNER TIP TOP,https://www.motortrader.com.my/usedcar/19071900078/2006-nissan-c22-2006-nissan-c22-vanette-1-5-m-1-owner-tip-top/index.html,"18,800"
2015 MERCEDES-BENZ A-CLASS A200 1.6 TURBO (CBU) New Excellent Condition Never Accident Before Confirm No Repair Need Full Service By Mercedes Worth Buy,https://www.motortrader.com.my/usedcar/19071900076/2015-mercedes-benz-a-class-a200-1-6-turbo-cbu-new-excellent-condition-never-accident-before-confirm-no-repair-need-full-service-by-mercedes-worth-buy/index.html,"108,800"
2014 LAND ROVER RANGE ROVER SPORT 3.0 SPORT SUPERCHARGED,https://www.motortrader.com.my/usedcar/19071900075/2014-land-rover-range-rover-sport-3-0-sport-supercharged/index.html,"308,800"
2015 MERCEDES-BENZ CLA 45 AMG PRE FACELIFT 4 MATIC,https://www.motortrader.com.my/usedcar/19032600008/2015-mercedes-benz-cla-45-amg-pre-facelift-4-matic/index.html,"238,000"
2013 AUDI A6 2.0 HYBRID (A),https://www.motortrader.com.my/usedcar/19071900074/2013-audi-a6-2-0-hybrid-a/index.html,"VOC RM 69,800"
2011 PERODUA MYVI 2011 PERODUA MYVI 1.3  (A) FULL BODYKIT 1 OWNER,https://www.motortrader.com.my/usedcar/19071900072/2011-perodua-myvi-2011-perodua-myvi-1-3-a-full-bodykit-1-owner/index.html,"21,800"
2010 HONDA CIVIC 1.8 iVTEC (ACTUAL YR MADE 2010),https://www.motortrader.com.my/usedcar/18062800052/2010-honda-civic-1-8-ivtec-actual-yr-made-2010/index.html,"VOC RM 43,800"
2010 HONDA ACCORD 2.0 VTiL (A) NICE SPORT RIMS LEATHER SEAT,https://www.motortrader.com.my/usedcar/19033000072/2010-honda-accord-2-0-vtil-a-nice-sport-rims-leather-seat/index.html,"44,800"
2002 MERCEDES-BENZ C-CLASS C240 (CBU)2.6 (A) 1 LADY OWNER,https://www.motortrader.com.my/usedcar/19061700130/2002-mercedes-benz-c-class-c240-cbu-2-6-a-1-lady-owner/index.html,"24,800"
2009 BMW 3 SERIES 2009 BMW E90 SPORT 2.0 (A) 1 GOOD OWNER FACELIFT,https://www.motortrader.com.my/usedcar/19052900045/2009-bmw-3-series-2009-bmw-e90-sport-2-0-a-1-good-owner-facelift/index.html,"39,800"
2010 BMW 5 SERIES 2010 Bmw 523i CBU 2.5 (A) F10 M-SPORT 1 LADY OWNER,https://www.motortrader.com.my/usedcar/19062400025/2010-bmw-5-series-2010-bmw-523i-cbu-2-5-a-f10-m-sport-1-lady-owner/index.html,"83,800"
2007 BMW 3 SERIES 2.5 FACELIFT (A) E90 FULL LEATHER SEAT,https://www.motortrader.com.my/usedcar/19030200082/2007-bmw-3-series-2-5-facelift-a-e90-full-leather-seat/index.html,"37,800"
2013 TOYOTA VIOS 1.5 E (A) FACELIFT 1 CAREFUL OWNER,https://www.motortrader.com.my/usedcar/19061700129/2013-toyota-vios-1-5-e-a-facelift-1-careful-owner/index.html,"37,800"
"2012 AUDI Q5 2.0 TFSI (A) QS5 Bodykit, MMi, B&O Sound System ,Push Start ,Select Mode",https://www.motortrader.com.my/usedcar/19041700110/2012-audi-q5-2-0-tfsi-a-qs5-bodykit-mmi-b-o-sound-system-push-start-select-mode/index.html,"VOC RM 92,800"
2008 TOYOTA ESTIMA 2.4 AERAS 2008/15,https://www.motortrader.com.my/usedcar/19032200150/2008-toyota-estima-2-4-aeras-2008-15/index.html,"VOC RM 75,800"
2012 HONDA CIVIC 1.8S i-VTEC,https://www.motortrader.com.my/usedcar/19042300110/2012-honda-civic-1-8s-i-vtec/index.html,"VOC RM 52,800"
2013 MERCEDES-BENZ C-CLASS C200 CGI BLUE EFFICIENCY AVANTGARDE FACELIFT,https://www.motortrader.com.my/usedcar/19061400027/2013-mercedes-benz-c-class-c200-cgi-blue-efficiency-avantgarde-facelift/index.html,"VOC RM 95,800"
2017 MERCEDES-BENZ E-CLASS E350 E 2.0 UW22,https://www.motortrader.com.my/usedcar/19070200402/2017-mercedes-benz-e-class-e350-e-2-0-uw22/index.html,"VOC RM 268,800"
2009 TOYOTA ALPHARD 3.5 GL 2009/13,https://www.motortrader.com.my/usedcar/19070900014/2009-toyota-alphard-3-5-gl-2009-13/index.html,"VOC RM 100,800"
1997 TOYOTA PRADO LANDCRUISER 3.0 1KZ INTERCOOLER TURBO AUTO DIESEL EURO 5- CKD MODEL - 4pcs king spring & Bilstein absorber - super pro bushings complete whole car - high quality aluminium radiator top grade extra transmission cooler -and many extra -,https://www.motortrader.com.my/usedcar/19030500117/1997-toyota-prado-landcruiser-3-0-1kz-intercooler-turbo-auto-diesel-euro-5-ckd-model-4pcs-king-spring-bilstein-absorber-super-pro-bushings-complete-whole-car-high-quality-aluminium-radiator-top-grade-extra-transmission-cooler-and-many-extra/index.html,"VOC RM 38,800"
2011 AUDI Q7 3.0 TDi Diesel (A) S-Line Power Boot / 4 NEW TYRE /AIR MATIC,https://www.motortrader.com.my/usedcar/18110100081/2011-audi-q7-3-0-tdi-diesel-a-s-line-power-boot-4-new-tyre-air-matic/index.html,"VOC RM 95,800"
2012 MERCEDES-BENZ C-CLASS C180 BlueEFCY AMG 1.8 (A) W204 FACELIFT,https://www.motortrader.com.my/usedcar/19071900070/2012-mercedes-benz-c-class-c180-blueefcy-amg-1-8-a-w204-facelift/index.html,"82,500"
"2011 AUDI Q7 3.0 TFSI (A) PETROL ENGINE, QUATTRO S LINE FACELIFT,PANAROMIC ROOF.POWER BOOT,BOSE SOUND SYSTEM,8SPEED GEARBOX,AIR MATIC IN GOOD CONDITIONe3",https://www.motortrader.com.my/usedcar/19011000078/2011-audi-q7-3-0-tfsi-a-petrol-engine-quattro-s-line-facelift-panaromic-roof-power-boot-bose-sound-system-8speed-gearbox-air-matic-in-good-conditione3/index.html,"VOC RM 102,800"
2009 BMW X6 E71 X6 3.0 (A) Reg 2010 X-Drive 35i Petrol Model,https://www.motortrader.com.my/usedcar/18122600063/2009-bmw-x6-e71-x6-3-0-a-reg-2010-x-drive-35i-petrol-model/index.html,"VOC RM 119,800"
2018 MERCEDES-BENZ E-CLASS E300 AMG LINE 6K KM FS UW 2022 CKD,https://www.motortrader.com.my/usedcar/19071300183/2018-mercedes-benz-e-class-e300-amg-line-6k-km-fs-uw-2022-ckd/index.html,"VOC RM 308,800"
2007 TOYOTA ESTIMA 2.4 AERAS G Registered 2009,https://www.motortrader.com.my/usedcar/19061900119/2007-toyota-estima-2-4-aeras-g-registered-2009/index.html,"VOC RM 66,800"
2009 TOYOTA VELLFIRE 3.5 V L EDITION Registered 2012,https://www.motortrader.com.my/usedcar/19071500062/2009-toyota-vellfire-3-5-v-l-edition-registered-2012/index.html,"VOC RM 93,800"
2013 AUDI A8 3.0 TFSI QUATTRO FACELIFT - CKD BRAND NEW AUDI MAL - REAR ENTERTAINMENT MONITOR - BOSE SOUND SYSTEM - MEMORY SEAT - REVERSE CAMERA - SUNROOF - NAVI - FULL LOAN -9YRS TENURE - LIKE NEW,https://www.motortrader.com.my/usedcar/19030100104/2013-audi-a8-3-0-tfsi-quattro-facelift-ckd-brand-new-audi-mal-rear-entertainment-monitor-bose-sound-system-memory-seat-reverse-camera-sunroof-navi-full-loan-9yrs-tenure-like-new/index.html,"VOC RM 168,800"
2011 AUDI A1 1.4 TFSI COUPE - BOSE SOUND SYSTEM - FULL SERVICE RECORD - 4NEW TYRE - SELDOM USE - 1LADY OWNER - ACC FREE- WELL MAINTAIN -VIEW TO BELIEVE - FULL LOAN- 3.XX%,https://www.motortrader.com.my/usedcar/19022700041/2011-audi-a1-1-4-tfsi-coupe-bose-sound-system-full-service-record-4new-tyre-seldom-use-1lady-owner-acc-free-well-maintain-view-to-believe-full-loan-3-xx/index.html,"56,800"
2014 MERCEDES-BENZ A250 AMG Full Service Record Actual Year Make,https://www.motortrader.com.my/usedcar/19062700021/2014-mercedes-benz-a250-amg-full-service-record-actual-year-make/index.html,"VOC RM 134,800"
"2014 BMW 3 SERIES 316i 1.6cc F30 (A) REG JULY 2014, ONE CAREFUL OWNER, FULL SERVICE RECORD, LOW MILEAGE DONE 72K KM, FREE 1 YEAR GMR CAR WARRANTY, 17",https://www.motortrader.com.my/usedcar/19071600103/2014-bmw-3-series-316i-1-6cc-f30-a-reg-july-2014-one-careful-owner-full-service-record-low-mileage-done-72k-km-free-1-year-gmr-car-warranty-17-sport-rims/index.html,"VOC RM 96,800"
"2010 TOYOTA VELLFIRE 3.5 V6Z G EDITION (A) REG 2014, ONE CAREFUL OWNER, HIGH SPEC, HOME THEATER SURROUND SYSTEM, POWER BOOT, PILOT SEAT, 100% ACCIDENT FREE, 18",https://www.motortrader.com.my/usedcar/19071600106/2010-toyota-vellfire-3-5-v6z-g-edition-a-reg-2014-one-careful-owner-high-spec-home-theater-surround-system-power-boot-pilot-seat-100-accident-free-18-sport-rims/index.html,"VOC RM 113,800"
"2012 BMW 3 SERIES 320D MODERN LINE 2.0cc (A) REG JULY 2012, ONE CAREFUL OWNER, FULL SERVICE RECORD, FREE 1 YEAR CAR WARRANTY",https://www.motortrader.com.my/usedcar/18110700133/2012-bmw-3-series-320d-modern-line-2-0cc-a-reg-july-2012-one-careful-owner-full-service-record-free-1-year-car-warranty/index.html,"VOC RM 85,800"
"2010 TOYOTA ESTIMA 2.4 VVTI (A) REG 2013, AERAS G MODEL, ONE CAREFUL OWNER, 7 SEAT, 2 POWER DOOR, REVERSE CAMERA, DVD MONITOR, 17",https://www.motortrader.com.my/usedcar/19040100481/2010-toyota-estima-2-4-vvti-a-reg-2013-aeras-g-model-one-careful-owner-7-seat-2-power-door-reverse-camera-dvd-monitor-17-sport-rims/index.html,"VOC RM 98,800"
"2007 TOYOTA HARRIER 240G VVTI (A) REG 2012, CAREFUL OWNER, REVERSE CAMERA, DVD MONITOR, BODY KIT, 18",https://www.motortrader.com.my/usedcar/19022100053/2007-toyota-harrier-240g-vvti-a-reg-2012-careful-owner-reverse-camera-dvd-monitor-body-kit-18-sport-rims/index.html,"VOC RM 56,800"
2015 AUDI A4 1.8 TFSI FACELIFT AUTO - BRAND NEW AUDI MAL -  B&O SOUND SYSTEM - PUSH START - PADDLE SHIFT - MMI - FULL LEATHER SEAT - LIKE NEW - VIEW TO BELIEVE -,https://www.motortrader.com.my/usedcar/19031400158/2015-audi-a4-1-8-tfsi-facelift-auto-brand-new-audi-mal-b-o-sound-system-push-start-paddle-shift-mmi-full-leather-seat-like-new-view-to-believe/index.html,"VOC RM 102,800"
2012 HONDA ACCORD 2.0 VTI Actual Year Make 2012,https://www.motortrader.com.my/usedcar/19071900065/2012-honda-accord-2-0-vti-actual-year-make-2012/index.html,"VOC RM 53,800"
2017 MERCEDES-BENZ A-CLASS A200 AMG Hatchback New Facelift 1.6(A) Done 3.8k km Reg 18,https://www.motortrader.com.my/usedcar/19071900064/2017-mercedes-benz-a-class-a200-amg-hatchback-new-facelift-1-6-a-done-3-8k-km-reg-18/index.html,"VOC RM 165,800"
2013 MINI Cooper S Countryman 1.6 ALL4 Proven Genuine 34k km.,https://www.motortrader.com.my/usedcar/19071900063/2013-mini-cooper-s-countryman-1-6-all4-proven-genuine-34k-km/index.html,"VOC RM 123,800"
2010 MERCEDES-BENZ E-CLASS E250 W207 AMG (A) BEST DEAL,https://www.motortrader.com.my/usedcar/19061800176/2010-mercedes-benz-e-class-e250-w207-amg-a-best-deal/index.html,"93,800"
2014 BMW 3 SERIES 316I 1.6 (A) BEST DEAL,https://www.motortrader.com.my/usedcar/19052100200/2014-bmw-3-series-316i-1-6-a-best-deal/index.html,"95,800"
2001 PORSCHE BOXSTER 2.7,https://www.motortrader.com.my/usedcar/19071800020/2001-porsche-boxster-2-7/index.html,"VOC RM 65,000"
2015 BMW X6 3.0 AUTO CKD LOCAL SPEC FULL SERVICE RECORD AT BMW AUTO BAVARIA,https://www.motortrader.com.my/usedcar/19071900055/2015-bmw-x6-3-0-auto-ckd-local-spec-full-service-record-at-bmw-auto-bavaria/index.html,"308,000"
2014 LAND ROVER RANGE ROVER SPORT 3.0 PETROL SUPERCHARGED SPORT EDITION HIGH SPEC,https://www.motortrader.com.my/usedcar/19071900053/2014-land-rover-range-rover-sport-3-0-petrol-supercharged-sport-edition-high-spec/index.html,"308,000"
2014 HONDA CIVIC 2.0S car king 30k mileage only,https://www.motortrader.com.my/usedcar/19071900052/2014-honda-civic-2-0s-car-king-30k-mileage-only/index.html,"71,800"
2012 MERCEDES-BENZ CLS-CLASS CLS350 AMG SPORTS EDITION High Spec,https://www.motortrader.com.my/usedcar/19071900051/2012-mercedes-benz-cls-class-cls350-amg-sports-edition-high-spec/index.html,"VOC RM 143,800"
2008 TOYOTA VELLFIRE 3.5 VL,https://www.motortrader.com.my/usedcar/19071900049/2008-toyota-vellfire-3-5-vl/index.html,"VOC RM 115,800"
2011 CHEVROLET CAPTIVA 2.4 (A) LTZ PETROL FACELIFT,https://www.motortrader.com.my/usedcar/18061800009/2011-chevrolet-captiva-2-4-a-ltz-petrol-facelift/index.html,"35,800"
2012 MITSUBISHI TRITON 2.5 (A) VGT ENGINE,https://www.motortrader.com.my/usedcar/19032100194/2012-mitsubishi-triton-2-5-a-vgt-engine/index.html,"52,800"
2007 PROTON SATRIA NEO 1.6 H-LINE (A) R3,https://www.motortrader.com.my/usedcar/19070300683/2007-proton-satria-neo-1-6-h-line-a-r3/index.html,"13,800"
2011 MINI Countryman 1.6 Cooper S UK SPEC SUNROOF LEATHER SEAT,https://www.motortrader.com.my/usedcar/19060800077/2011-mini-countryman-1-6-cooper-s-uk-spec-sunroof-leather-seat/index.html,"95,800"
2012 TOYOTA INNOVA 2.0 (AT),https://www.motortrader.com.my/usedcar/18102100017/2012-toyota-innova-2-0-at/index.html,"45,800"
2012 AUDI Q5 2.0 (A) S LINE,https://www.motortrader.com.my/usedcar/19041900122/2012-audi-q5-2-0-a-s-line/index.html,"88,800"
2008 TOYOTA ALPHARD 3.5 FULL SPEC L PACKAGE,https://www.motortrader.com.my/usedcar/17091400045/2008-toyota-alphard-3-5-full-spec-l-package/index.html,"87,800 RM 89,800"
2001 TOYOTA LAND CRUISER  4.2 (A) VX Turbodiesel LIMITED,https://www.motortrader.com.my/usedcar/18061800035/2001-toyota-land-cruiser-4-2-a-vx-turbodiesel-limited/index.html,"55,800"
2003 MERCEDES-BENZ CLK 200 1.8 (A),https://www.motortrader.com.my/usedcar/18070200075/2003-mercedes-benz-clk-200-1-8-a/index.html,"37,800"
2006 NISSAN SENTRA 1.6 (A) SG-L FULL SPEC,https://www.motortrader.com.my/usedcar/19052900058/2006-nissan-sentra-1-6-a-sg-l-full-spec/index.html,"16,800"
2010 FORD FIESTA 1.6L Sport Hatchback Limited Edition,https://www.motortrader.com.my/usedcar/19040100021/2010-ford-fiesta-1-6l-sport-hatchback-limited-edition/index.html,"19,800"
2004 KIA SORENTO 2.5 (A) TURBO DIESEL,https://www.motortrader.com.my/usedcar/19053000021/2004-kia-sorento-2-5-a-turbo-diesel/index.html,"14,800"
2014 VOLKSWAGEN POLO 1.6 (A),https://www.motortrader.com.my/usedcar/19032200016/2014-volkswagen-polo-1-6-a/index.html,"32,800"
2005 FORD ESCAPE 3.0 full spec,https://www.motortrader.com.my/usedcar/18122000049/2005-ford-escape-3-0-full-spec/index.html,"16,800"
2011 MINI Countryman 1.6 Cooper S UK SPEC SUNROOF LEATHER SEAT,https://www.motortrader.com.my/usedcar/19060800077/2011-mini-countryman-1-6-cooper-s-uk-spec-sunroof-leather-seat/index.html,"95,800"
2007 PROTON SATRIA NEO 1.6 H-LINE (A) R3,https://www.motortrader.com.my/usedcar/19070300683/2007-proton-satria-neo-1-6-h-line-a-r3/index.html,"13,800"
2012 TOYOTA INNOVA 2.0 (AT),https://www.motortrader.com.my/usedcar/18102100017/2012-toyota-innova-2-0-at/index.html,"45,800"
2015 PERODUA AXIA 1.0 G SPEC UNDER WARRANTY,https://www.motortrader.com.my/usedcar/19071600093/2015-perodua-axia-1-0-g-spec-under-warranty/index.html,"23,800"
2001 TOYOTA LAND CRUISER  4.2 (A) VX Turbodiesel LIMITED,https://www.motortrader.com.my/usedcar/18061800035/2001-toyota-land-cruiser-4-2-a-vx-turbodiesel-limited/index.html,"55,800"
2016 HONDA CIVIC 1.5 TC TURBO,https://www.motortrader.com.my/usedcar/19032100170/2016-honda-civic-1-5-tc-turbo/index.html,"98,000"
2009 LAND ROVER FREELANDER 2 2.2 diesel,https://www.motortrader.com.my/usedcar/19030600086/2009-land-rover-freelander-2-2-2-diesel/index.html,"59,800"
2012 MITSUBISHI TRITON 2.5 (A) VGT ENGINE,https://www.motortrader.com.my/usedcar/19032100194/2012-mitsubishi-triton-2-5-a-vgt-engine/index.html,"52,800"
2012 AUDI Q5 2.0 (A) S LINE,https://www.motortrader.com.my/usedcar/19041900122/2012-audi-q5-2-0-a-s-line/index.html,"88,800"
2007 PROTON WIRA 1.5 (A) SE SPECIAL EDITION,https://www.motortrader.com.my/usedcar/19032100210/2007-proton-wira-1-5-a-se-special-edition/index.html,"8,800"
1996 LAND ROVER RANGE ROVER 4.6 (A) V8 SPORT DISCOVERY,https://www.motortrader.com.my/usedcar/18061800036/1996-land-rover-range-rover-4-6-a-v8-sport-discovery/index.html,"22,800"
2007 MERCEDES-BENZ CLS-CLASS CLS350 AMG SPORTS EDITION,https://www.motortrader.com.my/usedcar/18120700051/2007-mercedes-benz-cls-class-cls350-amg-sports-edition/index.html,"46,800"
2008 TOYOTA VELLFIRE 3.5 Z,https://www.motortrader.com.my/usedcar/19071800043/2008-toyota-vellfire-3-5-z/index.html,"VOC RM 77,800"
2013 BMW 3 SERIES 320i 2.0 Luxury (CKD Local Spec),https://www.motortrader.com.my/usedcar/19051700285/2013-bmw-3-series-320i-2-0-luxury-ckd-local-spec/index.html,"VOC RM 92,800"
2008 TOYOTA VELLFIRE 3.5 Z,https://www.motortrader.com.my/usedcar/19071800043/2008-toyota-vellfire-3-5-z/index.html,"VOC RM 77,800"
2014 MASERATI GHIBLI S *(IMPORT NEW CAR FROM NAZA)* (OTR) 3.0L V6 TWIN Turbocharged. 410BHP / 550Nm. SUNROOF. Ori MILEAGE. FULL Spec. BMW M5. M.BENZ E63.,https://www.motortrader.com.my/usedcar/19071900042/2014-maserati-ghibli-s-import-new-car-from-naza-otr-3-0l-v6-twin-turbocharged-410bhp-550nm-sunroof-ori-mileage-full-spec-bmw-m5-m-benz-e63/index.html,"314,800"
2012 PROTON SAGA Proton Saga FL 1.3 AT TIP TOP CONDITION 1 OWNER,https://www.motortrader.com.my/usedcar/19032500014/2012-proton-saga-proton-saga-fl-1-3-at-tip-top-condition-1-owner/index.html,"14,800"
2013 PROTON SAGA Proton Saga FL 1.3 AT TIP TOP CONDITION 1 OWNER,https://www.motortrader.com.my/usedcar/19031200023/2013-proton-saga-proton-saga-fl-1-3-at-tip-top-condition-1-owner/index.html,"16,800"
2011 PROTON WAJA Proton Waja 1.6 MT CPS TIP-TOP CONDITION 1 OWNER,https://www.motortrader.com.my/usedcar/19071900037/2011-proton-waja-proton-waja-1-6-mt-cps-tip-top-condition-1-owner/index.html,"13,800"
2014 HONDA CR-V 2.4L 4WD New Facelift TRUE YEAR MADE 2014 MIl 85k km only Full Service Record,https://www.motortrader.com.my/usedcar/19051600108/2014-honda-cr-v-2-4l-4wd-new-facelift-true-year-made-2014-mil-85k-km-only-full-service-record/index.html,"VOC RM 85,800"
2015 MERCEDES-BENZ C-CLASS C200 Avantgarde CKD TRUE YEAR MADE 2015 51k km only Mil Full Service C and C,https://www.motortrader.com.my/usedcar/19071100152/2015-mercedes-benz-c-class-c200-avantgarde-ckd-true-year-made-2015-51k-km-only-mil-full-service-c-and-c/index.html,"VOC RM 163,800"
2009 MERCEDES-BENZ E-CLASS E200K New Facelift CKD TRUE YEAR MADE 2009 Owned by DOCTOR,https://www.motortrader.com.my/usedcar/19071500078/2009-mercedes-benz-e-class-e200k-new-facelift-ckd-true-year-made-2009-owned-by-doctor/index.html,"VOC RM 51,800"
"2007 LAMBORGHINI SUPERLEGGERA GALLARDO 5.0 V 10 NEW FACELIFT MODEL - LIMITED UNIT, 618 UNITS ONLY,REG 2009,FULL SERVICE RECORD,CARBON RIM,1VVIP OWNER,ACC FREE,PERFECT CONDITION,VIEW TO BELIEVE..",https://www.motortrader.com.my/usedcar/18070400135/2007-lamborghini-superleggera-gallardo-5-0-v-10-new-facelift-model-limited-unit-618-units-only-reg-2009-full-service-record-carbon-rim-1vvip-owner-acc-free-perfect-condition-view-to-believe/index.html,"VOC RM 518,800"
"2013 BENTLEY FLYING SPUR 2013/2015 Bentley CONTINENTAL 6.0 FLYING SPUR (A)  NEW FACELIFT ,UNIT OFFER.....PERFECT CONDITION,VIEW TO BELIEVE..",https://www.motortrader.com.my/usedcar/18050200014/2013-bentley-flying-spur-2013-2015-bentley-continental-6-0-flying-spur-a-new-facelift-unit-offer-perfect-condition-view-to-believe/index.html,"VOC RM 499,800"
2010 AUDI A8 4.2 V8 FSI (A) 372Hp Tip top Condition Like New- VIEW TO BELIEVE - NEW CAR CONDITION - SELDOM USE - FULL SERVICE RECORD - 4NEW TYRE -FULL LOAN -,https://www.motortrader.com.my/usedcar/18122600055/2010-audi-a8-4-2-v8-fsi-a-372hp-tip-top-condition-like-new-view-to-believe-new-car-condition-seldom-use-full-service-record-4new-tyre-full-loan/index.html,"VOC RM 85,800"
